id,month,date,fsa,location_id,actual_capacity,funding_capacity,occupied_beds,unoccupied_beds,unavailable_beds,occupancy_rate
32436,8,2024-08-31,M9V,1146,46,46,46,0,0,100
32437,8,2024-08-31,M9V,1146,37,37,37,0,0,100
32438,8,2024-08-31,M5T,1300,71,71,71,0,0,100
32439,8,2024-08-31,M5S,1014,50,50,50,0,0,100
32441,8,2024-08-31,M5R,1120,8,8,8,0,0,100
32442,8,2024-08-31,M4Y,1041,35,35,35,0,0,100
32443,8,2024-08-31,M1H,1115,32,32,32,0,0,100
32446,8,2024-08-31,M5T,1096,40,40,40,0,0,100
32448,8,2024-08-31,M4T,1062,31,31,31,0,0,100
32449,8,2024-08-31,M4T,1062,31,31,31,0,0,100
32450,8,2024-08-31,M5R,1129,28,28,28,0,0,100
32451,8,2024-08-31,M5R,1129,27,27,27,0,0,100
32458,9,2024-09-01,M5S,1051,8,8,8,0,0,100
32459,9,2024-09-01,M5S,1051,8,8,8,0,0,100
32465,9,2024-09-01,M6G,1102,29,30,29,0,1,100
32480,9,2024-09-01,M1H,1360,101,101,101,0,0,100
32484,9,2024-09-01,M6N,1154,62,62,62,0,0,100
32485,9,2024-09-01,M5A,1008,68,68,68,0,0,100
32486,9,2024-09-01,M5A,1008,121,122,121,0,1,100
32488,9,2024-09-01,M5C,1190,53,53,53,0,0,100
32489,9,2024-09-01,M5A,1008,26,107,26,0,81,100
32492,9,2024-09-01,M5H,1005,87,88,87,0,1,100
32493,9,2024-09-01,M6C,1028,28,28,28,0,0,100
32495,9,2024-09-01,M5B,1026,94,94,93,1,0,98.94
32497,9,2024-09-01,M5A,1149,78,78,78,0,0,100
32499,9,2024-09-01,M4C,1015,62,62,62,0,0,100
32500,9,2024-09-01,M5A,1020,30,30,30,0,0,100
32502,9,2024-09-01,M3B,1024,40,40,39,1,0,97.5
32508,9,2024-09-01,M5C,1007,52,52,51,1,0,98.08
32509,9,2024-09-01,M6H,1193,35,36,35,0,1,100
32510,9,2024-09-01,M6A,1055,69,70,69,0,1,100
32512,9,2024-09-01,M6K,1152,70,70,70,0,0,100
32516,9,2024-09-01,M5A,1022,35,35,35,0,0,100
32518,9,2024-09-01,M5A,1022,21,21,21,0,0,100
32520,9,2024-09-01,M1K,1108,61,61,61,0,0,100
32521,9,2024-09-01,M5V,1150,97,112,97,0,15,100
32522,9,2024-09-01,M5V,1150,32,34,32,0,2,100
32523,9,2024-09-01,M5V,1150,61,66,61,0,5,100
32524,9,2024-09-01,M5V,1150,72,75,72,0,3,100
32533,9,2024-09-01,M2H,1200,87,87,87,0,0,100
32534,9,2024-09-01,M1K,1031,48,49,48,0,1,100
32535,9,2024-09-01,M6E,1019,45,45,45,0,0,100
32536,9,2024-09-01,M4K,1080,22,23,22,0,1,100
32537,9,2024-09-01,M4W,1118,30,30,30,0,0,100
32538,9,2024-09-01,M6G,1002,53,54,53,0,1,100
32540,9,2024-09-01,M5S,1018,12,12,10,2,0,83.33
32541,9,2024-09-01,M5R,1500,15,15,15,0,0,100
32542,9,2024-09-01,M6H,1104,16,16,16,0,0,100
32544,9,2024-09-01,M8Y,1049,41,41,41,0,0,100
32545,9,2024-09-01,M5B,1048,44,44,44,0,0,100
32547,9,2024-09-01,M6K,1148,72,72,72,0,0,100
32549,9,2024-09-01,M5A,1045,30,30,30,0,0,100
32556,9,2024-09-01,M5A,1059,94,94,94,0,0,100
32558,9,2024-09-01,M6P,1036,86,86,86,0,0,100
32560,9,2024-09-01,M5C,1037,78,78,78,0,0,100
32562,9,2024-09-01,M5A,1057,264,264,264,0,0,100
32564,9,2024-09-01,M4M,1126,52,52,52,0,0,100
32565,9,2024-09-01,M9V,1146,46,46,45,1,0,97.83
32566,9,2024-09-01,M9V,1146,37,37,37,0,0,100
32567,9,2024-09-01,M5T,1300,71,71,71,0,0,100
32568,9,2024-09-01,M5S,1014,50,50,50,0,0,100
32570,9,2024-09-01,M5R,1120,8,8,8,0,0,100
32571,9,2024-09-01,M4Y,1041,35,35,35,0,0,100
32572,9,2024-09-01,M1H,1115,32,32,32,0,0,100
32575,9,2024-09-01,M5T,1096,40,40,40,0,0,100
32577,9,2024-09-01,M4T,1062,31,31,31,0,0,100
32578,9,2024-09-01,M4T,1062,31,31,31,0,0,100
32579,9,2024-09-01,M5R,1129,28,28,28,0,0,100
32580,9,2024-09-01,M5R,1129,27,27,27,0,0,100
32587,9,2024-09-02,M5S,1051,8,8,8,0,0,100
32588,9,2024-09-02,M5S,1051,8,8,8,0,0,100
32594,9,2024-09-02,M6G,1102,29,30,29,0,1,100
32609,9,2024-09-02,M1H,1360,101,101,101,0,0,100
32613,9,2024-09-02,M6N,1154,62,62,62,0,0,100
32614,9,2024-09-02,M5A,1008,68,68,67,1,0,98.53
32615,9,2024-09-02,M5A,1008,121,122,121,0,1,100
32617,9,2024-09-02,M5C,1190,53,53,53,0,0,100
32618,9,2024-09-02,M5A,1008,26,107,26,0,81,100
32621,9,2024-09-02,M5H,1005,87,88,87,0,1,100
32622,9,2024-09-02,M6C,1028,28,28,28,0,0,100
32624,9,2024-09-02,M5B,1026,94,94,94,0,0,100
32626,9,2024-09-02,M5A,1149,78,78,78,0,0,100
32628,9,2024-09-02,M4C,1015,62,62,62,0,0,100
32629,9,2024-09-02,M5A,1020,30,30,30,0,0,100
32631,9,2024-09-02,M3B,1024,40,40,40,0,0,100
32637,9,2024-09-02,M5C,1007,52,52,52,0,0,100
32638,9,2024-09-02,M6H,1193,35,36,35,0,1,100
32639,9,2024-09-02,M6A,1055,69,70,69,0,1,100
32641,9,2024-09-02,M6K,1152,70,70,70,0,0,100
32645,9,2024-09-02,M5A,1022,35,35,35,0,0,100
32647,9,2024-09-02,M5A,1022,21,21,21,0,0,100
32649,9,2024-09-02,M1K,1108,61,61,61,0,0,100
32650,9,2024-09-02,M5V,1150,98,112,98,0,14,100
32651,9,2024-09-02,M5V,1150,32,34,32,0,2,100
32652,9,2024-09-02,M5V,1150,61,66,61,0,5,100
32653,9,2024-09-02,M5V,1150,70,75,70,0,5,100
32661,9,2024-09-02,M2H,1200,87,87,87,0,0,100
32662,9,2024-09-02,M1K,1031,48,49,48,0,1,100
32663,9,2024-09-02,M6E,1019,45,45,45,0,0,100
32664,9,2024-09-02,M4K,1080,22,23,22,0,1,100
32665,9,2024-09-02,M4W,1118,30,30,30,0,0,100
32666,9,2024-09-02,M6G,1002,53,54,53,0,1,100
32668,9,2024-09-02,M5S,1018,12,12,10,2,0,83.33
32669,9,2024-09-02,M5R,1500,15,15,15,0,0,100
32670,9,2024-09-02,M6H,1104,16,16,16,0,0,100
32672,9,2024-09-02,M8Y,1049,41,41,41,0,0,100
32673,9,2024-09-02,M5B,1048,44,44,44,0,0,100
32675,9,2024-09-02,M6K,1148,72,72,72,0,0,100
32677,9,2024-09-02,M5A,1045,30,30,30,0,0,100
32684,9,2024-09-02,M5A,1059,94,94,94,0,0,100
32686,9,2024-09-02,M6P,1036,86,86,86,0,0,100
32688,9,2024-09-02,M5C,1037,78,78,78,0,0,100
32690,9,2024-09-02,M5A,1057,264,264,264,0,0,100
32692,9,2024-09-02,M4M,1126,52,52,52,0,0,100
32693,9,2024-09-02,M9V,1146,46,46,46,0,0,100
32694,9,2024-09-02,M9V,1146,37,37,37,0,0,100
32695,9,2024-09-02,M5T,1300,71,71,71,0,0,100
32696,9,2024-09-02,M5S,1014,50,50,50,0,0,100
32698,9,2024-09-02,M5R,1120,8,8,8,0,0,100
32699,9,2024-09-02,M4Y,1041,35,35,35,0,0,100
32700,9,2024-09-02,M1H,1115,32,32,32,0,0,100
32703,9,2024-09-02,M5T,1096,40,40,40,0,0,100
32705,9,2024-09-02,M4T,1062,31,31,31,0,0,100
32706,9,2024-09-02,M4T,1062,31,31,31,0,0,100
32707,9,2024-09-02,M5R,1129,28,28,28,0,0,100
32708,9,2024-09-02,M5R,1129,27,27,27,0,0,100
32715,9,2024-09-03,M5S,1051,8,8,8,0,0,100
32716,9,2024-09-03,M5S,1051,8,8,8,0,0,100
32722,9,2024-09-03,M6G,1102,29,30,29,0,1,100
32737,9,2024-09-03,M1H,1360,101,101,101,0,0,100
32742,9,2024-09-03,M6N,1154,62,62,62,0,0,100
32743,9,2024-09-03,M5A,1008,68,68,66,2,0,97.06
32744,9,2024-09-03,M5A,1008,121,122,120,1,1,99.17
32746,9,2024-09-03,M5C,1190,53,53,53,0,0,100
32747,9,2024-09-03,M5A,1008,26,107,26,0,81,100
32750,9,2024-09-03,M5H,1005,87,88,87,0,1,100
32751,9,2024-09-03,M6C,1028,28,28,28,0,0,100
32753,9,2024-09-03,M5B,1026,94,94,94,0,0,100
32755,9,2024-09-03,M5A,1149,78,78,78,0,0,100
32757,9,2024-09-03,M4C,1015,62,62,62,0,0,100
32758,9,2024-09-03,M5A,1020,30,30,30,0,0,100
32760,9,2024-09-03,M3B,1024,40,40,40,0,0,100
32766,9,2024-09-03,M5C,1007,52,52,52,0,0,100
32767,9,2024-09-03,M6H,1193,35,36,35,0,1,100
32768,9,2024-09-03,M6A,1055,69,70,69,0,1,100
32770,9,2024-09-03,M6K,1152,70,70,70,0,0,100
32774,9,2024-09-03,M5A,1022,35,35,35,0,0,100
32776,9,2024-09-03,M5A,1022,21,21,21,0,0,100
32778,9,2024-09-03,M1K,1108,61,61,61,0,0,100
32779,9,2024-09-03,M5V,1150,101,112,96,5,11,95.05
32780,9,2024-09-03,M5V,1150,33,34,33,0,1,100
32781,9,2024-09-03,M5V,1150,60,66,60,0,6,100
32782,9,2024-09-03,M5V,1150,71,75,71,0,4,100
32790,9,2024-09-03,M2H,1200,85,87,85,0,2,100
32791,9,2024-09-03,M1K,1031,49,49,49,0,0,100
32792,9,2024-09-03,M6E,1019,45,45,45,0,0,100
32793,9,2024-09-03,M4K,1080,22,23,22,0,1,100
32794,9,2024-09-03,M4W,1118,30,30,30,0,0,100
32795,9,2024-09-03,M6G,1002,54,54,54,0,0,100
32797,9,2024-09-03,M5S,1018,12,12,10,2,0,83.33
32798,9,2024-09-03,M5R,1500,15,15,15,0,0,100
32799,9,2024-09-03,M6H,1104,16,16,15,1,0,93.75
32801,9,2024-09-03,M8Y,1049,41,41,41,0,0,100
32802,9,2024-09-03,M5B,1048,44,44,43,1,0,97.73
32804,9,2024-09-03,M6K,1148,72,72,72,0,0,100
32806,9,2024-09-03,M5A,1045,30,30,30,0,0,100
32813,9,2024-09-03,M5A,1059,94,94,94,0,0,100
32815,9,2024-09-03,M6P,1036,86,86,86,0,0,100
32817,9,2024-09-03,M5C,1037,78,78,78,0,0,100
32819,9,2024-09-03,M5A,1057,264,264,264,0,0,100
32821,9,2024-09-03,M4M,1126,52,52,52,0,0,100
32822,9,2024-09-03,M9V,1146,46,46,46,0,0,100
32823,9,2024-09-03,M9V,1146,37,37,37,0,0,100
32824,9,2024-09-03,M5T,1300,71,71,71,0,0,100
32825,9,2024-09-03,M5S,1014,50,50,50,0,0,100
32827,9,2024-09-03,M5R,1120,8,8,8,0,0,100
32828,9,2024-09-03,M4Y,1041,35,35,35,0,0,100
32829,9,2024-09-03,M1H,1115,32,32,32,0,0,100
32832,9,2024-09-03,M5T,1096,40,40,40,0,0,100
32834,9,2024-09-03,M4T,1062,31,31,31,0,0,100
32835,9,2024-09-03,M4T,1062,31,31,31,0,0,100
32836,9,2024-09-03,M5R,1129,28,28,28,0,0,100
32837,9,2024-09-03,M5R,1129,27,27,27,0,0,100
32844,9,2024-09-04,M5S,1051,8,8,8,0,0,100
32845,9,2024-09-04,M5S,1051,8,8,8,0,0,100
32851,9,2024-09-04,M6G,1102,29,30,29,0,1,100
32866,9,2024-09-04,M1H,1360,101,101,101,0,0,100
32871,9,2024-09-04,M6N,1154,62,62,62,0,0,100
32872,9,2024-09-04,M5A,1008,68,68,66,2,0,97.06
32873,9,2024-09-04,M5A,1008,121,122,120,1,1,99.17
32875,9,2024-09-04,M5C,1190,53,53,53,0,0,100
32876,9,2024-09-04,M5A,1008,26,107,23,3,81,88.46
32879,9,2024-09-04,M5H,1005,87,88,87,0,1,100
32880,9,2024-09-04,M6C,1028,28,28,28,0,0,100
32881,9,2024-09-04,M5B,1026,94,94,93,1,0,98.94
32883,9,2024-09-04,M5A,1149,78,78,78,0,0,100
32885,9,2024-09-04,M4C,1015,62,62,61,1,0,98.39
32886,9,2024-09-04,M5A,1020,30,30,30,0,0,100
32888,9,2024-09-04,M3B,1024,40,40,40,0,0,100
32894,9,2024-09-04,M5C,1007,52,52,52,0,0,100
32895,9,2024-09-04,M6H,1193,35,36,35,0,1,100
32896,9,2024-09-04,M6A,1055,69,70,69,0,1,100
32898,9,2024-09-04,M6K,1152,70,70,70,0,0,100
32902,9,2024-09-04,M5A,1022,35,35,35,0,0,100
32904,9,2024-09-04,M5A,1022,21,21,21,0,0,100
32906,9,2024-09-04,M1K,1108,61,61,61,0,0,100
32907,9,2024-09-04,M5V,1150,100,112,100,0,12,100
32908,9,2024-09-04,M5V,1150,34,34,34,0,0,100
32909,9,2024-09-04,M5V,1150,59,66,59,0,7,100
32910,9,2024-09-04,M5V,1150,72,75,72,0,3,100
32919,9,2024-09-04,M2H,1200,87,87,87,0,0,100
32920,9,2024-09-04,M1K,1031,49,49,49,0,0,100
32921,9,2024-09-04,M6E,1019,45,45,45,0,0,100
32922,9,2024-09-04,M4K,1080,22,23,22,0,1,100
32923,9,2024-09-04,M4W,1118,30,30,30,0,0,100
32924,9,2024-09-04,M6G,1002,54,54,54,0,0,100
32926,9,2024-09-04,M5S,1018,12,12,10,2,0,83.33
32927,9,2024-09-04,M5R,1500,15,15,12,3,0,80
32928,9,2024-09-04,M6H,1104,16,16,16,0,0,100
32930,9,2024-09-04,M8Y,1049,41,41,41,0,0,100
32931,9,2024-09-04,M5B,1048,44,44,44,0,0,100
32933,9,2024-09-04,M6K,1148,72,72,72,0,0,100
32935,9,2024-09-04,M5A,1045,30,30,30,0,0,100
32942,9,2024-09-04,M5A,1059,94,94,94,0,0,100
32944,9,2024-09-04,M6P,1036,86,86,86,0,0,100
32946,9,2024-09-04,M5C,1037,78,78,78,0,0,100
32948,9,2024-09-04,M5A,1057,264,264,263,1,0,99.62
32950,9,2024-09-04,M4M,1126,52,52,52,0,0,100
32951,9,2024-09-04,M9V,1146,46,46,46,0,0,100
32952,9,2024-09-04,M9V,1146,37,37,37,0,0,100
32953,9,2024-09-04,M5T,1300,71,71,71,0,0,100
32954,9,2024-09-04,M5S,1014,50,50,50,0,0,100
32956,9,2024-09-04,M5R,1120,8,8,8,0,0,100
32957,9,2024-09-04,M4Y,1041,35,35,35,0,0,100
32958,9,2024-09-04,M1H,1115,32,32,32,0,0,100
32961,9,2024-09-04,M5T,1096,40,40,40,0,0,100
32963,9,2024-09-04,M4T,1062,31,31,30,1,0,96.77
32964,9,2024-09-04,M4T,1062,31,31,30,1,0,96.77
32965,9,2024-09-04,M5R,1129,28,28,28,0,0,100
32966,9,2024-09-04,M5R,1129,27,27,27,0,0,100
32973,9,2024-09-05,M5S,1051,8,8,8,0,0,100
32974,9,2024-09-05,M5S,1051,8,8,8,0,0,100
32980,9,2024-09-05,M6G,1102,29,30,29,0,1,100
32995,9,2024-09-05,M1H,1360,101,101,101,0,0,100
33000,9,2024-09-05,M6N,1154,62,62,62,0,0,100
33001,9,2024-09-05,M5A,1008,68,68,68,0,0,100
33002,9,2024-09-05,M5A,1008,121,122,121,0,1,100
33004,9,2024-09-05,M5C,1190,53,53,53,0,0,100
33005,9,2024-09-05,M5A,1008,20,107,20,0,87,100
33008,9,2024-09-05,M5H,1005,87,88,87,0,1,100
33009,9,2024-09-05,M6C,1028,28,28,28,0,0,100
33010,9,2024-09-05,M5B,1026,94,94,94,0,0,100
33012,9,2024-09-05,M5A,1149,78,78,78,0,0,100
33014,9,2024-09-05,M4C,1015,62,62,61,1,0,98.39
33015,9,2024-09-05,M5A,1020,30,30,30,0,0,100
33017,9,2024-09-05,M3B,1024,40,40,40,0,0,100
33023,9,2024-09-05,M5C,1007,52,52,51,1,0,98.08
33024,9,2024-09-05,M6H,1193,36,36,36,0,0,100
33025,9,2024-09-05,M6A,1055,69,70,69,0,1,100
33027,9,2024-09-05,M6K,1152,70,70,69,1,0,98.57
33031,9,2024-09-05,M5A,1022,35,35,35,0,0,100
33033,9,2024-09-05,M5A,1022,21,21,21,0,0,100
33035,9,2024-09-05,M1K,1108,61,61,61,0,0,100
33036,9,2024-09-05,M5V,1150,99,112,98,1,13,98.99
33037,9,2024-09-05,M5V,1150,34,34,34,0,0,100
33038,9,2024-09-05,M5V,1150,59,66,59,0,7,100
33039,9,2024-09-05,M5V,1150,71,75,71,0,4,100
33048,9,2024-09-05,M2H,1200,86,87,86,0,1,100
33049,9,2024-09-05,M1K,1031,49,49,49,0,0,100
33050,9,2024-09-05,M6E,1019,45,45,45,0,0,100
33051,9,2024-09-05,M4K,1080,22,23,22,0,1,100
33052,9,2024-09-05,M4W,1118,30,30,30,0,0,100
33053,9,2024-09-05,M6G,1002,54,54,54,0,0,100
33055,9,2024-09-05,M5S,1018,12,12,10,2,0,83.33
33056,9,2024-09-05,M5R,1500,15,15,13,2,0,86.67
33057,9,2024-09-05,M6H,1104,16,16,16,0,0,100
33059,9,2024-09-05,M8Y,1049,41,41,41,0,0,100
33060,9,2024-09-05,M5B,1048,44,44,44,0,0,100
33062,9,2024-09-05,M6K,1148,72,72,72,0,0,100
33064,9,2024-09-05,M5A,1045,30,30,30,0,0,100
33071,9,2024-09-05,M5A,1059,94,94,94,0,0,100
33073,9,2024-09-05,M6P,1036,86,86,86,0,0,100
33075,9,2024-09-05,M5C,1037,78,78,78,0,0,100
33077,9,2024-09-05,M5A,1057,264,264,264,0,0,100
33079,9,2024-09-05,M4M,1126,52,52,52,0,0,100
33080,9,2024-09-05,M9V,1146,46,46,46,0,0,100
33081,9,2024-09-05,M9V,1146,37,37,37,0,0,100
33082,9,2024-09-05,M5T,1300,71,71,71,0,0,100
33083,9,2024-09-05,M5S,1014,50,50,50,0,0,100
33085,9,2024-09-05,M5R,1120,8,8,8,0,0,100
33086,9,2024-09-05,M4Y,1041,35,35,35,0,0,100
33087,9,2024-09-05,M1H,1115,32,32,32,0,0,100
33090,9,2024-09-05,M5T,1096,40,40,40,0,0,100
33092,9,2024-09-05,M4T,1062,31,31,31,0,0,100
33093,9,2024-09-05,M4T,1062,31,31,31,0,0,100
33094,9,2024-09-05,M5R,1129,28,28,28,0,0,100
33095,9,2024-09-05,M5R,1129,27,27,26,1,0,96.3
33102,9,2024-09-06,M5S,1051,8,8,8,0,0,100
33103,9,2024-09-06,M5S,1051,8,8,8,0,0,100
33109,9,2024-09-06,M6G,1102,29,30,29,0,1,100
33124,9,2024-09-06,M1H,1360,101,101,101,0,0,100
33129,9,2024-09-06,M6N,1154,62,62,62,0,0,100
33130,9,2024-09-06,M5A,1008,68,68,68,0,0,100
33131,9,2024-09-06,M5A,1008,121,122,121,0,1,100
33133,9,2024-09-06,M5C,1190,53,53,53,0,0,100
33134,9,2024-09-06,M5A,1008,20,107,20,0,87,100
33137,9,2024-09-06,M5H,1005,87,88,87,0,1,100
33138,9,2024-09-06,M6C,1028,28,28,28,0,0,100
33139,9,2024-09-06,M5B,1026,95,99,95,0,4,100
33140,9,2024-09-06,M5B,1026,2,9,2,0,7,100
33142,9,2024-09-06,M5A,1149,78,78,78,0,0,100
33144,9,2024-09-06,M4C,1015,62,62,62,0,0,100
33145,9,2024-09-06,M5A,1020,30,30,30,0,0,100
33147,9,2024-09-06,M3B,1024,40,40,40,0,0,100
33153,9,2024-09-06,M5C,1007,52,52,52,0,0,100
33154,9,2024-09-06,M6H,1193,36,36,36,0,0,100
33155,9,2024-09-06,M6A,1055,69,70,69,0,1,100
33157,9,2024-09-06,M6K,1152,70,70,70,0,0,100
33161,9,2024-09-06,M5A,1022,35,35,35,0,0,100
33163,9,2024-09-06,M5A,1022,21,21,21,0,0,100
33165,9,2024-09-06,M1K,1108,61,61,61,0,0,100
33166,9,2024-09-06,M5V,1150,98,112,98,0,14,100
33167,9,2024-09-06,M5V,1150,34,34,34,0,0,100
33168,9,2024-09-06,M5V,1150,60,66,60,0,6,100
33169,9,2024-09-06,M5V,1150,71,75,70,1,4,98.59
33178,9,2024-09-06,M2H,1200,86,87,86,0,1,100
33179,9,2024-09-06,M1K,1031,49,49,49,0,0,100
33180,9,2024-09-06,M6E,1019,44,45,44,0,1,100
33181,9,2024-09-06,M4K,1080,22,23,22,0,1,100
33182,9,2024-09-06,M4W,1118,30,30,30,0,0,100
33183,9,2024-09-06,M6G,1002,54,54,54,0,0,100
33185,9,2024-09-06,M5S,1018,12,12,10,2,0,83.33
33186,9,2024-09-06,M5R,1500,15,15,13,2,0,86.67
33187,9,2024-09-06,M6H,1104,16,16,16,0,0,100
33189,9,2024-09-06,M8Y,1049,41,41,41,0,0,100
33190,9,2024-09-06,M5B,1048,44,44,43,1,0,97.73
33192,9,2024-09-06,M6K,1148,72,72,72,0,0,100
33194,9,2024-09-06,M5A,1045,30,30,30,0,0,100
33201,9,2024-09-06,M5A,1059,94,94,94,0,0,100
33203,9,2024-09-06,M6P,1036,86,86,86,0,0,100
33205,9,2024-09-06,M5C,1037,78,78,78,0,0,100
33207,9,2024-09-06,M5A,1057,264,264,264,0,0,100
33209,9,2024-09-06,M4M,1126,52,52,52,0,0,100
33210,9,2024-09-06,M9V,1146,46,46,46,0,0,100
33211,9,2024-09-06,M9V,1146,37,37,37,0,0,100
33212,9,2024-09-06,M5T,1300,71,71,71,0,0,100
33213,9,2024-09-06,M5S,1014,50,50,50,0,0,100
33215,9,2024-09-06,M5R,1120,8,8,8,0,0,100
33216,9,2024-09-06,M4Y,1041,35,35,35,0,0,100
33217,9,2024-09-06,M1H,1115,32,32,32,0,0,100
33220,9,2024-09-06,M5T,1096,40,40,40,0,0,100
33222,9,2024-09-06,M4T,1062,31,31,31,0,0,100
33223,9,2024-09-06,M4T,1062,31,31,31,0,0,100
33224,9,2024-09-06,M5R,1129,28,28,28,0,0,100
33225,9,2024-09-06,M5R,1129,27,27,26,1,0,96.3
33232,9,2024-09-07,M5S,1051,8,8,8,0,0,100
33233,9,2024-09-07,M5S,1051,8,8,8,0,0,100
33239,9,2024-09-07,M6G,1102,29,30,29,0,1,100
33254,9,2024-09-07,M1H,1360,101,101,101,0,0,100
33259,9,2024-09-07,M6N,1154,62,62,62,0,0,100
33260,9,2024-09-07,M5A,1008,68,68,68,0,0,100
33261,9,2024-09-07,M5A,1008,121,122,121,0,1,100
33263,9,2024-09-07,M5C,1190,53,53,53,0,0,100
33264,9,2024-09-07,M5A,1008,19,107,19,0,88,100
33267,9,2024-09-07,M5H,1005,87,88,87,0,1,100
33268,9,2024-09-07,M6C,1028,28,28,28,0,0,100
33269,9,2024-09-07,M5B,1026,95,99,94,1,4,98.95
33270,9,2024-09-07,M5B,1026,2,9,2,0,7,100
33272,9,2024-09-07,M5A,1149,78,78,78,0,0,100
33274,9,2024-09-07,M4C,1015,62,62,62,0,0,100
33275,9,2024-09-07,M5A,1020,30,30,30,0,0,100
33277,9,2024-09-07,M3B,1024,40,40,40,0,0,100
33283,9,2024-09-07,M5C,1007,52,52,52,0,0,100
33284,9,2024-09-07,M6H,1193,36,36,36,0,0,100
33285,9,2024-09-07,M6A,1055,69,70,68,1,1,98.55
33287,9,2024-09-07,M6K,1152,70,70,69,1,0,98.57
33291,9,2024-09-07,M5A,1022,35,35,35,0,0,100
33293,9,2024-09-07,M5A,1022,21,21,21,0,0,100
33295,9,2024-09-07,M1K,1108,61,61,61,0,0,100
33296,9,2024-09-07,M5V,1150,97,112,97,0,15,100
33297,9,2024-09-07,M5V,1150,34,34,34,0,0,100
33298,9,2024-09-07,M5V,1150,60,66,60,0,6,100
33299,9,2024-09-07,M5V,1150,70,75,70,0,5,100
33308,9,2024-09-07,M2H,1200,86,87,86,0,1,100
33309,9,2024-09-07,M1K,1031,49,49,49,0,0,100
33310,9,2024-09-07,M6E,1019,44,45,44,0,1,100
33311,9,2024-09-07,M4K,1080,22,23,22,0,1,100
33312,9,2024-09-07,M4W,1118,30,30,29,1,0,96.67
33313,9,2024-09-07,M6G,1002,54,54,54,0,0,100
33315,9,2024-09-07,M5S,1018,12,12,10,2,0,83.33
33316,9,2024-09-07,M5R,1500,15,15,13,2,0,86.67
33317,9,2024-09-07,M6H,1104,16,16,16,0,0,100
33319,9,2024-09-07,M8Y,1049,41,41,41,0,0,100
33320,9,2024-09-07,M5B,1048,44,44,44,0,0,100
33322,9,2024-09-07,M6K,1148,72,72,72,0,0,100
33324,9,2024-09-07,M5A,1045,30,30,30,0,0,100
33331,9,2024-09-07,M5A,1059,94,94,94,0,0,100
33333,9,2024-09-07,M6P,1036,86,86,86,0,0,100
33335,9,2024-09-07,M5C,1037,78,78,78,0,0,100
33337,9,2024-09-07,M5A,1057,264,264,264,0,0,100
33339,9,2024-09-07,M4M,1126,52,52,52,0,0,100
33340,9,2024-09-07,M9V,1146,46,46,46,0,0,100
33341,9,2024-09-07,M9V,1146,37,37,37,0,0,100
33342,9,2024-09-07,M5T,1300,71,71,71,0,0,100
33343,9,2024-09-07,M5S,1014,50,50,50,0,0,100
33345,9,2024-09-07,M5R,1120,8,8,8,0,0,100
33346,9,2024-09-07,M4Y,1041,35,35,35,0,0,100
33347,9,2024-09-07,M1H,1115,32,32,32,0,0,100
33350,9,2024-09-07,M5T,1096,40,40,40,0,0,100
33352,9,2024-09-07,M4T,1062,31,31,31,0,0,100
33353,9,2024-09-07,M4T,1062,31,31,31,0,0,100
33354,9,2024-09-07,M5R,1129,28,28,28,0,0,100
33355,9,2024-09-07,M5R,1129,27,27,27,0,0,100
33362,9,2024-09-08,M5S,1051,8,8,8,0,0,100
33363,9,2024-09-08,M5S,1051,8,8,8,0,0,100
33369,9,2024-09-08,M6G,1102,29,30,29,0,1,100
33384,9,2024-09-08,M1H,1360,101,101,101,0,0,100
33389,9,2024-09-08,M6N,1154,62,62,62,0,0,100
33390,9,2024-09-08,M5A,1008,68,68,68,0,0,100
33391,9,2024-09-08,M5A,1008,121,122,121,0,1,100
33393,9,2024-09-08,M5C,1190,53,53,53,0,0,100
33394,9,2024-09-08,M5A,1008,19,107,19,0,88,100
33397,9,2024-09-08,M5H,1005,88,88,88,0,0,100
33398,9,2024-09-08,M6C,1028,28,28,28,0,0,100
33399,9,2024-09-08,M5B,1026,95,99,95,0,4,100
33400,9,2024-09-08,M5B,1026,2,9,2,0,7,100
33402,9,2024-09-08,M5A,1149,78,78,78,0,0,100
33404,9,2024-09-08,M4C,1015,62,62,62,0,0,100
33405,9,2024-09-08,M5A,1020,30,30,30,0,0,100
33407,9,2024-09-08,M3B,1024,40,40,40,0,0,100
33413,9,2024-09-08,M5C,1007,52,52,52,0,0,100
33414,9,2024-09-08,M6H,1193,36,36,36,0,0,100
33415,9,2024-09-08,M6A,1055,69,70,68,1,1,98.55
33417,9,2024-09-08,M6K,1152,70,70,70,0,0,100
33421,9,2024-09-08,M5A,1022,35,35,35,0,0,100
33423,9,2024-09-08,M5A,1022,21,21,21,0,0,100
33425,9,2024-09-08,M1K,1108,61,61,61,0,0,100
33426,9,2024-09-08,M5V,1150,94,112,94,0,18,100
33427,9,2024-09-08,M5V,1150,34,34,34,0,0,100
33428,9,2024-09-08,M5V,1150,59,66,59,0,7,100
33429,9,2024-09-08,M5V,1150,68,75,68,0,7,100
33437,9,2024-09-08,M2H,1200,86,87,86,0,1,100
33438,9,2024-09-08,M1K,1031,49,49,49,0,0,100
33439,9,2024-09-08,M6E,1019,44,45,44,0,1,100
33440,9,2024-09-08,M4K,1080,22,23,22,0,1,100
33441,9,2024-09-08,M4W,1118,30,30,30,0,0,100
